"ITTER107","Territorio","TIPO_DATO_FOL","Tipo dato","SEXISTAT1","Sesso","ETA1","Classe di età","DURATA","Durata della disoccupazione","TIME","Seleziona periodo","Value","Flag Codes","Flags"
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",3.960575,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",12.512129,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",10.321344,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",7.693362,,
"ITF5","Basilicata","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",5.78282,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019","2019",14.914419,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",16.751287,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",13.98517,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",14.641021,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",14.329181,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020","2020",14.054211,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",12.398629,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",14.619508,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",14.030502,,
"ITF4","Puglia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",15.110587,,
"ITD4","Friuli-Venezia Giulia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019","2019",7.935395,,
"ITD4","Friuli-Venezia Giulia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",9.230371,,
"ITD4","Friuli-Venezia Giulia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",6.96479,,
"ITD4","Friuli-Venezia Giulia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",8.583719,,
"ITD4","Friuli-Venezia Giulia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",7.019166,,
"ITD4","Friuli-Venezia Giulia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020","2020",7.465873,,
"ITD4","Friuli-Venezia Giulia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",7.667382,,
"ITD4","Friuli-Venezia Giulia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",8.257447,,
"ITD4","Friuli-Venezia Giulia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",7.118927,,
"ITD4","Friuli-Venezia Giulia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",6.825601,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",7.578127,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",5.301983,,
"ITE3","Marche","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",5.17243,,
"ITE3","Marche","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",3.695385,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",10.138368,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q1","T1-2019",10.973243,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q2","T2-2019",10.24489,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q4","T4-2019",9.593045,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q3","T3-2019",9.756334,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",8.734938,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q2","T2-2020",7.668277,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q1","T1-2020",9.404991,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q3","T3-2020",8.929493,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","1","maschi","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q4","T4-2020",8.898676,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019","2019",7.242367,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",9.87273,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",7.639751,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",6.167474,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",5.334544,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020","2020",7.150084,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",4.925346,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",8.06896,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",8.10767,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",7.399308,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019","2019",6.764607,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",7.362013,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",5.923957,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",7.86615,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",5.870248,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020","2020",5.880592,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",4.782726,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",5.752068,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",6.923836,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",6.054604,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019","2019",14.74965,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",16.512404,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",14.580112,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",15.408956,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",12.565878,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020","2020",13.30331,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",10.592284,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",13.527644,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",13.692108,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",15.336924,,
"ITC1","Piemonte","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",4.121413,,
"ITC1","Piemonte","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",3.951794,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",3.717689,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",2.740818,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019","2019",21.003595,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q1","T1-2019",24.335758,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q2","T2-2019",20.977049,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q4","T4-2019",20.094292,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2019-Q3","T3-2019",18.804159,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020","2020",20.100448,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q2","T2-2020",19.246901,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q1","T1-2020",23.208904,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q3","T3-2020",21.568801,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","TOTAL","totale","2020-Q4","T4-2020",16.45664,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019","2019",5.669669,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",6.202596,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",5.653669,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",5.744053,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",5.070929,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020","2020",5.813193,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",4.720127,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",5.215858,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",6.462531,,
"ITD3","Veneto","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",6.859286,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",7.887485,,
"ITG2","Sardegna","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",6.608352,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019","2019",22.813418,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",23.029403,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",21.509076,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",24.848871,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",21.913945,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020","2020",20.124627,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",16.685749,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",22.00784,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",22.655889,,
"ITF3","Campania","UNEM_R","tasso di disoccupazione","2","femmine","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",18.865316,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019","2019",8.496164,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",10.407067,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",8.598245,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",7.954426,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",7.010815,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020","2020",8.203973,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",5.973177,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",9.97086,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",8.572259,,
"ITE2","Umbria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",8.198654,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",5.775629,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",4.4861,,
"ITE3","Marche","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",4.131799,,
"ITE3","Marche","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",3.167568,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019","2019",5.641489,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",6.319207,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",5.16424,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",5.990549,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",5.079502,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020","2020",5.042143,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",3.967316,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",4.847655,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",6.006107,,
"ITC4","Lombardia","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",5.332813,,
"ITD4","Friuli-Venezia Giulia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",2.014007,,
"ITD4","Friuli-Venezia Giulia","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",1.581252,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019","2019",4.680497,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",5.298034,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",3.576389,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",5.581804,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",4.25997,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020","2020",4.788604,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",3.989063,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",4.345734,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",5.632016,,
"ITD5","Emilia-Romagna","UNEM_R","tasso di disoccupazione","1","maschi","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",5.192253,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",5.017179,,
"ITC3","Liguria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",3.506952,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019","2019",9.946169,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q1","T1-2019",11.579778,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q2","T2-2019",10.012601,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q4","T4-2019",10.089792,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2019-Q3","T3-2019",8.094096,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020","2020",9.109576,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q2","T2-2020",6.543463,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q1","T1-2020",9.199492,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q3","T3-2020",11.11582,,
"ITE4","Lazio","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","TOTAL","totale","2020-Q4","T4-2020",9.477594,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2019","2019",13.490175,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2019-Q1","T1-2019",10.6893,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2019-Q2","T2-2019",12.739155,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2019-Q4","T4-2019",16.225331,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2019-Q3","T3-2019",13.957851,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2020","2020",12.188409,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2020-Q2","T2-2020",9.692288,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2020-Q1","T1-2020",14.998461,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2020-Q3","T3-2020",12.521543,,
"ITF1","Abruzzo","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2020-Q4","T4-2020",11.423504,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",10.600608,,
"ITF2","Molise","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",6.301382,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2019","2019",13.321522,,
"ITF6","Calabria","UNEM_R","tasso di disoccupazione","9","totale","Y15-74","15-74 anni","M_GE12","12 mesi e più","2020","2020",12.776131,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019","2019",11.127194,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q1","T1-2019",11.831172,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q2","T2-2019",11.029919,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q4","T4-2019",10.932221,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2019-Q3","T3-2019",10.723015,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020","2020",9.65115,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q2","T2-2020",7.95753,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q1","T1-2020",10.404054,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q3","T3-2020",10.230243,,
"ITFG","Mezzogiorno","UNEM_R","tasso di disoccupazione","9","totale","Y_GE15","15 anni e più","M_GE12","12 mesi e più","2020-Q4","T4-2020",9.926928,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2019","2019",22.544319,,
"ITG1","Sicilia","UNEM_R","tasso di disoccupazione","2","femmine","Y_GE15","15 anni e più","TOTAL","totale","2019-Q1","T1-2019",25.490315,,
